projectId,department,document_type,title,progress,views,project_card_size_Kb
142453,Минпросвещения России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 31 декабря 2021 г. № 2609 и о признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации,1,860,0.560546875
142452,Минпросвещения России,Проект постановления Правительства Российской Федерации,"О внесении изменений в Правила предоставления из федерального бюджета грантов в форме субсидий некоммерческим организациям, не являющимся государственными (муниципальными) учреждениями, на государственную поддержку развития образования и о признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации",1,654,0.65625
142451,Минэкономразвития России,Проект постановления Правительства Российской Федерации,О внесении изменения в приложение № 4 к Положению о классификации гостиниц,0,1080,0.3486328125
142448,Минспорт России,Проект постановления Правительства Российской Федерации,Об утверждении Правил предоставления и распределения субсидий из федерального бюджета бюджетам субъектов Российской Федерации на премирование региона - победителя фестиваля культуры и спорта народов Юга России,1,603,0.572265625
142449,ГУСП,Проект Указа Президента Российской Федерации,"О внесении изменения в перечень стратегических предприятий и стратегических акционерных обществ, утвержденный Указом Президента Российской Федерации от 4 августа 2004 г. № 1009",0,1025,0.466796875
142447,Минэкономразвития России,Проект постановления Правительства Российской Федерации,"О внесении изменений в приложение № 35 к государственной программе Российской Федерации «Экономическое развитие 
и инновационная экономика»",0,718,0.4658203125
142446,Рособрнадзор,Проект ведомственного акта,О мерах по повышению правового обеспечения деятельности Федеральной службы по надзору в сфере образования и науки,0,2699,0.3427734375
142444,Минтруд России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 12 марта 2022 г. № 353,1,723,0.3544921875
142445,Минэкономразвития России,Проект постановления Правительства Российской Федерации,О внесении изменений в некоторые акты Правительства Российской Федерации,1,775,0.33984375
142442,Минэкономразвития России,Проект постановления Правительства Российской Федерации,О внесении изменений в государственную программу Российской Федерации «Экономическое развитие и инновационная экономика»,1,645,0.435546875
142439,ФАС России,Проект ведомственного акта,"О признании утратившим силу приказа ФАС России от 6 мая 2015 г. № 329/15 «Об утверждении форм раскрытия информации, предусмотренной Правилами недискриминационного доступа к инфраструктуре для размещения сетей электросвязи, а также правил заполнения указанных форм»",0,664,0.5771484375
142440,Минздрав России,Проект ведомственного акта,Об утверждении стандарта медицинской помощи взрослым при остром гепатите С,0,698,0.28125
142438,Минспорт России,Проект ведомственного акта,"о внесении изменений в федеральный стандарт спортивной подготовки по виду спорта «гандбол», утвержденный приказом Минспорта России от 02.11.2022 № 902",1,602,0.396484375
142441,МВД России,Проект ведомственного акта,"Об утверждении Порядка оформления, использования, хранения и обращения с воинскими перевозочными документами 
в органах внутренних дел Российской Федерации, а также форм воинских перевозочных документов в органах внутренних дел Российской Федерации",1,601,0.587890625
142437,Следственный комитет Российской Федерации,Проект ведомственного акта,"О внесении изменения в Порядок организации деятельности по учету нуждающихся в жилых помещениях военнослужащих военных следственных органов Следственного комитета Российской Федерации, утвержденный приказом Следственного комитета Российской Федерации от 13 февраля 2017 г. № 27",1,3164,0.630859375
142436,Следственный комитет Российской Федерации,Проект ведомственного акта,"О внесении изменений в приказ Следственного комитета Российской Федерации от 17 октября 2014 г. 
№ 89 «Об объеме процессуальных полномочий руководителей следственных органов Следственного комитета Российской Федерации",1,2869,0.5732421875
142433,Минприроды России,Проект постановления Правительства Российской Федерации,"Проект постановления Правительства Российской Федерации «О внесении изменения в Требования по предотвращению гибели объектов животного мира при осуществлении производственных процессов, а также при эксплуатации транспортных магистралей, трубопроводов, линий связи и электропередачи»",1,744,0.6513671875
142434,Федеральное агентство по делам национальностей,Проект Указа Президента Российской Федерации,"О внесении изменений в Указ Президента Российской Федерации «О форме одежды и знаках различия по чинам членов казачьих обществ, внесенных в государственный реестр казачьих обществ в Российской Федерации»",0,1903,0.6015625
142435,Минсельхоз России,Проект ведомственного акта,"Об утверждении норм естественной убыли при хранении зерна, продуктов его переработки, семян различных культур, кормов травяных искусственно высушенных, шрота подсолнечного и горчичного порошка",0,817,0.4951171875
142432,Минтранс России,Проект ведомственного акта,"О внесении изменений в Правила оказания услуг по перевалке грузов в морском порту, утвержденные приказом Министерства транспорта Российской Федерации от 9 июля 2014 г. № 182",0,801,0.447265625
142431,Минтранс России,Проект ведомственного акта,"Об утверждении порядка применения средств идентификации (пломб), функционирующих на основе технологии глобальной навигационной спутниковой системы ГЛОНАСС, при перемещении товаров автомобильным транспортом через пункты пропуска через государственную границу Российской Федерации в местах, не являющихся местами перемещения товаров в соответствии с Таможенным кодексом Евразийского экономического союза",1,681,0.59375
142430,Минфин России,Проект ведомственного акта,"О внесении изменений в Типовую форму соглашения о предоставлении субсидии из федерального бюджета бюджету субъекта Российской Федерации, утвержденную приказом Министерства финансов Российской Федерации от 14 декабря 2018 г. № 269н, Типовую форму соглашения о предоставлении иного межбюджетного трансферта, имеющего целевое назначение, из федерального бюджета бюджету субъекта Российской Федерации, утвержденную приказом Министерства финансов Российской Федерации от 14 декабря 2018 г. № 270н, Типовую форму соглашения о предоставлении единой субсидии из федерального бюджета бюджету субъекта Российской Федерации, утвержденную приказом Министерства финансов Российской Федерации от 22 июня 2022 г. № 99н",0,766,0.5771484375
142427,Минтранс России,Проект постановления Правительства Российской Федерации,О внесении изменений в правила информационного взаимодействия оператора государственной автоматизированной информационной системы «эра-глонасс» с обладателями информации и ее пользователями,1,2421,0.541015625
142426,Минобрнауки России,Проект ведомственного акта,"О внесении изменения в приказ Министерства науки и высшего образования Российской Федерации от 6 мая 2022 г. № 442 «О неприменении отдельных положений некоторых актов Министерства науки и высшего образования Российской Федерации в части требований и целевых значений показателей, связанных с публикационной активностью»",1,693,0.5849609375
142424,ФАС России,Проект ведомственного акта,Приказ ФАС России «О внесении изменения в приложение к приказу ФАС России от 5 июня 2023 г. № 353/23 «Об утверждении индикатора риска нарушения обязательных требований при осуществлении федерального государственного контроля (надзора) в сфере рекламы»,1,653,0.5556640625
142422,ФСИН России,Проект ведомственного акта,"О внесении изменения в приказ ФСИН России от 27 февраля 2017 г. № 139 
«Об утверждении Перечня дополнительных вступительных испытаний 
при приеме в федеральные государственные организации, осуществляющие образовательную деятельность и находящиеся в ведении ФСИН России",0,1741,0.57421875
142421,Росавиация,Проект ведомственного акта,"Об утверждении Административного регламента Федерального агентства воздушного транспорта по предоставлению государственной услуги «Обязательная сертификация пилотируемых гражданских воздушных судов, авиационных двигателей, воздушных винтов и бортового авиационного оборудования гражданских воздушных судов, беспилотных авиационных систем и (или) их элементов (с выдачей сертификата типа) и выдача документа, удостоверяющего изменение ранее утвержденной типовой конструкции гражданского воздушного судна»",1,971,0.58203125
142419,Минюст России,Проект постановления Правительства Российской Федерации,"Об утверждении перечня отдельных видов (категорий) имущества, конфискованного при производстве по делам об административных правонарушениях, подлежащего обращению в собственность субъектов Российской Федерации",1,1303,0.5703125
142418,Минюст России,Проект федерального закона,О внесении изменения в статью 32.4 Кодекса Российской Федерации об административных правонарушениях,1,1355,0.310546875
142420,Минсельхоз России,Проект постановления Правительства Российской Федерации,О внесении изменений в некоторые акты Правительства Российской Федерации,1,876,0.328125
142417,Минэкономразвития России,Проект постановления Правительства Российской Федерации,О внесении изменения в пункт 21 Положения о Всероссийском конкурсе «Лучшая муниципальная практика»,1,635,0.384765625
142416,Минэкономразвития России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 26 ноября 2019 г. № 1512,1,747,0.376953125
142413,МВД России,Проект ведомственного акта,"О внесении изменений в нормативные правовые акты МВД России по вопросам осуществления иностранными гражданами и лицами без гражданства трудовой деятельности 
на территории Российской Федерации",1,680,0.4775390625
142414,Минприроды России,Проект постановления Правительства Российской Федерации,"Проект постановления Правительства Российской Федерации ""О внесении изменений в Правила определения общего объема субвенций, предоставляемых из федерального бюджета бюджетам субъектов Российской Федерации для осуществления полномочий Российской Федерации в области лесных отношений, переданных в соответствии с частью 1 статьи 83 Лесного кодекса Российской Федерации""",1,665,0.646484375
142415,Росалкогольтабакконтроль,Проект ведомственного акта,"Об утверждении перечня должностей федеральной государственной гражданской службы в Федеральной службе по контролю за алкогольным и табачным рынками и ее территориальных органах, замещение которых влечет за собой запрет открывать и иметь счета (вклады), хранить наличные денежные средства и ценности в иностранных банках, расположенных за пределами территории Российской Федерации, владеть и (или) пользоваться иностранными финансовыми инструментами",0,1628,0.6044921875
142408,Минфин России,Проект постановления Правительства Российской Федерации,"О реализации мер по пресечению незаконных производства и (или) оборота табачных изделий, табачной продукции, никотинсодержащей продукции и сырья для их производства",1,799,0.482421875
142407,Росалкогольтабакконтроль,Проект ведомственного акта,"Об утверждении перечня должностей, замещение которых влечет за собой размещение сведений о доходах, расходах, об имуществе
и обязательствах имущественного характера федеральных государственных гражданских служащих центрального аппарата Федеральной службы по контролю за алкогольным и табачным рынками и ее территориальных органов, а также сведений о доходах, расходах, об имуществе и обязательствах имущественного характера их супруг (супругов) и несовершеннолетних детей в информационно-телекоммуникационной сети «Интернет»",1,1337,0.611328125
142412,Минкультуры России,Проект ведомственного акта,"Об утверждении Порядка подготовки и согласования проектной документации на проведение работ по сохранению объекта культурного наследия, включенного в единый государственный реестр объектов культурного наследия (памятников истории и культуры) народов Российской Федерации, или выявленного объекта культурного наследия",0,758,0.591796875
142410,Минприроды России,Проект постановления Правительства Российской Федерации,"О внесении изменений в постановление Правительства Российской Федерации от 25 ноября 2021 г. № 2046 «Об утверждении методики распределения между субъектами Российской Федерации субвенций из федерального бюджета для осуществления отдельных полномочий Российской Федерации в области лесных отношений, реализация которых передана органам государственной власти субъектов Российской Федерации, и о признании утратившими силу некоторых решений Правительства Российской Федерации",1,628,0.6396484375
142405,Росалкогольтабакконтроль,Проект ведомственного акта,"Об утверждении порядка уведомления представителя нанимателя федеральными государственными гражданскими служащими Федеральной службы по контролю за алкогольным и табачным рынками и ее территориальных органов о фактах обращения в целях склонения их к совершению коррупционных правонарушений, регистрации таких уведомлений и организации проверки содержащихся в них сведений",1,1246,0.609375
142409,Минстрой России,Проект постановления Правительства Российской Федерации,"Об изменении условий государственного контракта на выполнение работ по подготовке проектной документации, выполнению инженерных изысканий, выполнению работ по строительству, поставке товара и вводу в эксплуатацию объекта капитального строительства «Федеральный детский реабилитационный центр на 300 коек» Министерства здравоохранения Российской Федерации (г. Евпатория)",1,622,0.6455078125
142404,Минтранс России,Проект ведомственного акта,"О внесении изменений в приказ Минтранса России от 14 января 2020 г. № 13 «Об осуществлении транзитных международных автомобильных перевозок и транзитных международных железнодорожных перевозок через территорию Российской Федерации в третьи страны при обеспечении их прослеживаемости с использованием системы контроля, предусматривающей применение средств идентификации (пломб), функционирующих на основе технологии глобальной навигационной спутниковой системы ГЛОНАСС»",1,738,0.58203125
142403,Минсельхоз России,Проект ведомственного акта,"О внесении изменений в форму государственного рыбохозяйственного реестра, утвержденную приказом Министерства сельского хозяйства Российской Федерации от 18 ноября 2015 г. № 565",1,623,0.4521484375
142406,Минтруд России,Проект постановления Правительства Российской Федерации,"Об особенностях правового регулирования трудовых отношений с работниками, заключившими трудовой договор с организациями, расположенными в районах Крайнего Севера и приравненных к ним местностях, призванными на военную службу по мобилизации или заключившими контракт в соответствии с пунктом 7 статьи 38 Федерального закона от 28 марта 1998 г. № 53-ФЗ «О воинской обязанности и военной службе» либо контракт о добровольном содействии в выполнении задач, возложенных на Вооруженные Силы Российской Федерации",1,1066,0.6376953125
142402,МЧС России,Проект ведомственного акта,"Приказ МЧС России Об утверждении Порядка рассмотрения Министерством Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий обращений конкурсного управляющего или арбитражного суда в соответствии с пунктом 1.2 статьи 134 Федерального закона «О несостоятельности (банкротстве)»",1,797,0.5771484375
142400,ФАС России,Проект ведомственного акта,О внесении изменений в приложения № 1 и № 2 к приказу ФАС России от 10 марта 2022 г. № 196/22,1,1230,0.2763671875
142399,Минпромторг России,Проект постановления Правительства Российской Федерации,О внесении изменения в приложение к постановлению Правительства Российской Федерации от 30 декабря 2022 г. № 2552 «О порядке перевозки отдельных видов древесины и (или) продукции ее переработки грузовым автомобильным транспортом и о внесении изменений в некоторые акты Правительства Российской Федерации»,1,680,0.625
142398,ФАС России,Проект ведомственного акта,"О предельных минимальных и максимальных уровнях тарифов на электрическую энергию (мощность), поставляемую населению и приравненным к нему категориям потребителей, по субъектам Российской Федерации на 2024 год",1,1112,0.5
142395,Минтруд России,Проект постановления Правительства Российской Федерации,О внесении изменений в некоторые акты Правительства Российской Федерации,1,2179,0.3212890625
142394,Минтруд России,Проект ведомственного акта,"Об утверждении формы соглашения о взаимодействии и взаимном обмене информацией между оператором Единой цифровой платформы в сфере занятости и трудовых отношений «Работа в России» и информационным ресурсом, на котором может размещаться информация о потребностях 
в работниках и об условиях их привлечения, о наличии свободных рабочих мест и вакантных должностей, специальных рабочих мест, оборудованных (оснащенных) для работы инвалидов",1,2066,0.583984375
142396,ФАС России,Проект ведомственного акта,"О предельных минимальных и максимальных уровнях тарифов на электрическую энергию (мощность), поставляемую покупателям на розничных рынках, в том числе населению и приравненным к нему категориям потребителей, на территориях, не объединенных в ценовые и неценовые зоны оптового рынка, на 2024 год в среднем по субъектам Российской Федерации и для гарантирующих поставщиков Республики Саха (Якутия) и Магаданской области",1,724,0.5634765625
142391,Росрыболовство,Проект ведомственного акта,"О внесении изменений в Административный регламент
Федерального агентства по рыболовству по предоставлению 
государственной услуги по выдаче заключений (разрешительных документов) на вывоз с таможенной территории Евразийского экономического союза живых водных биологических ресурсов (кроме декоративной рыбы), являющихся объектами рыболовства, утвержденный приказом Федерального агентства по рыболовству от 30 июня 2022 г. № 354",1,2471,0.5927734375
142392,Минпромторг России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 12 марта 2022 г. №353,1,933,0.361328125
142388,Центральный банк Российской Федерации,Проект ведомственного акта,О внесении изменений в пункты 2.6 и 2.10 Инструкции Банка России от 8 ноября 2021 года № 207-И,1,671,0.328125
142387,СФР,Проект ведомственного акта,"Об утверждении форм и форматов сведений, используемых для регистрации граждан в системе индивидуального (персонифицированного) учета, и порядка заполнения форм указанных сведений",0,952,0.4423828125
142386,Минфин России,Проект постановления Правительства Российской Федерации,О внесении изменений в некоторые акты Правительства Российской Федерации,0,916,0.32421875
142385,Минпросвещения России,Проект ведомственного акта,"О внесении изменений в Порядок предоставления из федерального бюджета субсидий федеральным государственным бюджетным и автономным учреждениям, в отношении которых Министерство просвещения Российской Федерации осуществляет функции и полномочия учредителя, в соответствии с абзацем вторым пункта 1 статьи 78.1 Бюджетного кодекса Российской Федерации, утвержденный приказом Министерства просвещения Российской Федерации от 30 декабря 2020 г. № 855",1,692,0.595703125
142384,Минобрнауки России,Проект ведомственного акта,Об утверждении федерального государственного образовательного стандарта высшего образования – подготовка кадров высшей квалификации по программам ординатуры по специальности 33.08.03 Фармацевтическая химия и фармакогнозия,1,707,0.5439453125
142383,Минстрой России,Проект ведомственного акта,"О внесении изменений в Требования к составу, содержанию и порядку оформления заключения государственной экспертизы проектной документации и (или) результатов инженерных изысканий, утвержденные приказом Министерства строительства и жилищно-коммунального хозяйства Российской Федерации от 8 июня 2018 г. № 341/пр",1,1209,0.5927734375
142382,Минобрнауки России,Проект ведомственного акта,Об утверждении федерального государственного образовательного стандарта высшего образования – подготовка кадров высшей квалификации по программам ординатуры по специальности 33.08.02 Управление и экономика фармации,1,726,0.5302734375
142381,Минобрнауки России,Проект ведомственного акта,Об утверждении федерального государственного образовательного стандарта высшего образования – подготовка кадров высшей квалификации по программам ординатуры по специальности 33.08.01 Фармацевтическая технология,1,697,0.5244140625
142380,Минцифры России,Проект постановления Правительства Российской Федерации,"Об утверждении Правил использования федеральной государственной информационной системы «Единый портал государственных и муниципальных услуг (функций)» для направления гражданами Российской Федерации, иностранными гражданами, лицами без гражданства, объединениями граждан, в том числе юридическими лицами, обращений, сообщений в государственные органы, органы местного самоуправления, государственные и муниципальные учреждения, иные организации, осуществляющие публично значимые функции, и их должностным лицам, а также для получения, обработки такими органами и организациями указанных обращений, сообщений и направления ответов на такие обращения, сообщения",1,1447,0.6484375
142379,Федеральное агентство по делам национальностей,Проект Указа Президента Российской Федерации,"О внесении изменений в Указ Президента Российской Федерации «Об учреждении флагов войсковых казачьих обществ, внесенных в государственный реестр казачьих обществ в Российской Федерации»",0,1890,0.5712890625
142378,Минтранс России,Проект постановления Правительства Российской Федерации,"О внесении изменений в государственную программу Российской Федерации «Развитие транспортной системы» и признании утратившим силу подпункта «ж» пункта 6 изменений, которые вносятся в государственную программу Российской Федерации «Развитие транспортной системы», утвержденных постановлением Правительства Российской Федерации от 7 сентября 2022 г. № 1579",0,778,0.65625
142377,Федеральное агентство по делам национальностей,Проект Указа Президента Российской Федерации,"Об учреждении гербов и знамен войсковых казачьих обществ, внесенных в государственный реестр казачьих обществ 
в Российской Федерации",0,1661,0.4736328125
142375,Минпромторг России,Проект ведомственного акта,"Приказ Минпромторга России ""Об утверждении перечня видов объектов основных средств, предназначенных 
для использования в деятельности по добыче кондиционных руд черных металлов подземным способом""",1,657,0.4970703125
142376,Федеральное агентство по делам национальностей,Проект Указа Президента Российской Федерации,О внесении изменений в некоторые акты Президента Российской Федерации,0,1534,0.359375
142374,Минтранс России,Проект ведомственного акта,"Приказ Минтранса России «О признании утратившими силу некоторых приказов Министерства транспорта Российской Федерации по вопросам ведения единого реестра зарегистрированных спортивных парусных судов, государственной регистрации спортивных парусных судов и прав на них, классификации и освидетельствования спортивных парусных судов, а также дипломирования членов экипажей спортивных парусных судов»",1,725,0.5947265625
142373,ФССП России,Проект ведомственного акта,"О внесении изменений в Инструкцию о порядке выдачи, ношения и хранения огнестрельного оружия, специальных средств и мерах по соблюдению правил оборота оружия в федеральной службе судебных приставов, утвержденную приказом ФССП России от 27.03.2020 № 217",1,3148,0.5673828125
142372,Минэкономразвития России,Проект ведомственного акта,"Об установлении минимального количества баллов единого государственного экзамена по общеобразовательным предметам, соответствующим специальности или направлению подготовки, по которым проводится прием на обучение, в том числе прием на целевое обучение, в федеральное государственное бюджетное образовательное учреждение высшего образования ""Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации"", Дальневосточный филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Всероссийская академия внешней торговли Министерства экономического развития Российской Федерации"" на 2024/25 учебный год",1,706,0.5986328125
142371,Минюст России,Проект ведомственного акта,"Об утверждении Порядка представления в Министерстве юстиции Российской Федерации сведений о доходах, расходах, об имуществе и обязательствах имущественного характера",1,673,0.43359375
142370,Росалкогольтабакконтроль,Проект ведомственного акта,Об утверждении Порядка работы аттестационной комиссии Федеральной службы по контролю за алкогольным и табачным рынками,0,1236,0.376953125
142369,Минобрнауки России,Проект ведомственного акта,Об утверждении федерального государственного образовательного стандарта высшего образования – подготовка кадров высшей квалификации по программам ординатуры по специальности 31.08.56 Нейрохирургия,1,711,0.498046875
142368,Минобрнауки России,Проект ведомственного акта,Об утверждении федерального государственного образовательного стандарта высшего образования – подготовка кадров высшей квалификации по программам ординатуры по специальности 31.08.30 Генетика,1,662,0.48828125
